2021-12-18 18:58:47.175563,3.50546875,81.70397542241457,1016.3780751995863,0,2021-12-18 18:25:53.937839,2021-12-18 18:58:05.732979
2021-12-18 18:59:08.650201,3.4701171875,80.6284247695506,1016.394498434398,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 18:59:18.987416,3.4548828125,81.030516356241,1016.3161969297332,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 18:59:40.125713,3.4701171875,81.39475912688198,1016.3328685832946,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 18:59:50.462810,3.4599609375,80.37175347621012,1016.3590900035057,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:00:17.030394,3.4953125,78.25641681092937,1016.2712463198285,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:03:48.396450,3.72734375,77.00570881086487,1016.481437792092,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:07:08.821356,3.5708984375,75.60354267921859,1016.3556407927783,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:10:29.247099,3.4296875,75.69674922431065,1016.3574018683685,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:13:49.673826,3.5255859375,74.91343402364225,1016.2815588203707,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:17:10.104293,3.4701171875,74.55274245354356,1016.2596379715865,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:20:30.531165,3.3490234375,75.55512321359595,1016.2966928818307,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:23:50.950572,3.3591796875,74.7174487810413,1016.2992003626853,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:27:11.373330,3.2330078125,76.3253531040116,1016.3758708207278,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:30:31.803949,3.2884765625,75.3730600775538,1016.4283410307731,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:33:52.162730,3.2431640625,75.57021493142909,1016.468188160744,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:37:12.522665,3.2986328125,75.96278418832838,1016.4953165958526,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:40:32.912760,3.202734375,75.24309798464341,1016.5292846037811,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
2021-12-18 19:43:53.341713,3.19765625,75.38127238553115,1016.5770638222752,0,2021-12-18 18:59:08.308174,2021-12-18 18:59:08.308191
